id,name,description,category,muscle_group,secondary_muscles,equipment,difficulty,instructions,tips,video_url,image_url,calories_per_minute,is_verified,created_at,sport_type,duration_seconds,is_timed,name_tr,description_tr,muscle_group_tr,instructions_tr,tips_tr
671364ea-ab10-4104-a5ee-17cc8db47cbe,Smith Machine Incline Bench Press,strength exercise targeting chest,chest,chest,"[""shoulders"",""triceps""]",machine,beginner,"[""Place an incline bench underneath the smith machine. Place the barbell at a height that you can reach when lying down and your arms are almost fully extended. Once the weight you need is selected, lie down on the incline bench and make sure your upper chest is aligned with the barbell. Using a pronated grip (palms facing forward) that is wider than shoulder width, unlock the bar from the rack and hold it straight over you with your arms locked. This will be your starting position."",""As you breathe in, come down slowly until you feel the bar on your upper chest."",""After a second pause, bring the bar back to the starting position as you breathe out and push the bar using your chest muscles. Lock your arms in the contracted position, hold for a second and then start coming down slowly again. Tip: It should take at least twice as long to go down than to come up."",""Repeat the movement for the prescribed amount of repetitions."",""When you are done, place the bar back in the rack.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Incline_Bench_Press/0.jpg,6,true,2026-02-05 11:44:35.460748+00,,,false,,göğüs kaslarını hedefleyen kuvvet egzersizi,göğüs,"{""Smith makinesinin altına eğimli bir sehpa yerleştirin. Barbell'i, uzandığınızda ve kollarınız neredeyse tamamen uzatılmış haldeyken ulaşabileceğiniz bir yüksekliğe yerleştirin. İhtiyacınız olan ağırlığı seçtikten sonra, eğimli sehpaya uzanın ve üst göğsünüzün barbell ile aynı hizada olduğundan emin olun. Omuz genişliğinden daha geniş, avuç içleriniz öne bakacak şekilde (pronasyonlu kavrama) bir tutuş kullanarak, barı sehpadan çıkarın ve kollarınız kilitli bir şekilde düz bir şekilde üzerinizde tutun. Bu sizin başlangıç ​​pozisyonunuz olacak.""Nefes alırken, barı üst göğsünüzde hissedene kadar yavaşça aşağı inin.""Bir saniyelik duraklamadan sonra, nefes verirken barı başlangıç ​​pozisyonuna geri getirin ve göğüs kaslarınızı kullanarak barı itin. Kollarınızı kasılmış pozisyonda kilitleyin, bir saniye bekleyin ve ardından tekrar yavaşça aşağı inmeye başlayın. İpucu: Aşağı inme süresi, yukarı çıkma süresinin en az iki katı olmalıdır.""Hareketi belirtilen tekrar sayısı kadar tekrarlayın.""İşiniz bittiğinde, barı sehpaya geri yerleştirin.""}",{}
6719cfed-921a-4e0e-9686-46a6599884fc,Clock Push-Up,strength exercise targeting chest,chest,chest,"[""shoulders"",""triceps""]",body only,intermediate,"[""Move into a prone position on the floor, supporting your weight on your hands and toes."",""Your arms should be fully extended with the hands around shoulder width. Keep your body straight throughout the movement. This will be your starting position."",""Descend by flexing at the elbow, lowering your chest toward the ground."",""At the bottom, reverse the motion by pushing yourself up through elbow extension as quickly as possible until you are air borne. Aim to \""jump\"" 12-18 inches to one side."",""As you accelerate up, move your outside foot away from your direction of travel. Leaving the ground, shift your body about 30 degrees for the next repetition."",""Return to the starting position and repeat the exercise, working all the way around until you are back where you started.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Clock_Push-Up/0.jpg,6,true,2026-02-05 11:44:34.623668+00,,,false,,göğüs kaslarını hedefleyen kuvvet egzersizi,göğüs,"{""Yere yüzüstü uzanın, ağırlığınızı elleriniz ve ayak parmaklarınız üzerinde destekleyin."" ""Kollarınız omuz genişliğinde olacak şekilde tamamen uzatılmış olmalıdır. Hareket boyunca vücudunuzu düz tutun. Bu sizin başlangıç ​​pozisyonunuz olacaktır."" ""Dirseğinizi bükerek, göğsünüzü yere doğru indirerek aşağı inin."" ""En altta, dirseklerinizi uzatarak kendinizi olabildiğince hızlı bir şekilde yukarı iterek hareketi tersine çevirin ve havaya kalkın. Bir tarafa 30-45 cm ""zıplamayı"" hedefleyin."" ""Yukarı doğru hızlanırken, dıştaki ayağınızı hareket yönünüzden uzağa doğru hareket ettirin. Yerden ayrılırken, bir sonraki tekrar için vücudunuzu yaklaşık 30 derece kaydırın."" ""Başlangıç ​​pozisyonuna dönün ve egzersizi, başladığınız yere geri dönene kadar tüm çevreyi kapsayacak şekilde tekrarlayın.""}",{}
6737a548-16a3-40b5-b38a-cefff29b8eb0,Single-Leg Stride Jump,plyometrics exercise targeting quadriceps,legs,quadriceps,"[""abductors"",""adductors"",""calves"",""hamstrings""]",other,beginner,"[""Stand to the side of a box with your inside foot on top of it, close to the edge."",""Begin by swinging the arms upward as you push through the top leg, jumping upward as high as possible. Attempt to drive the opposite knee upward."",""Land in the same position that you started, using your inside leg to decelerate the impact.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_Stride_Jump/0.jpg,12,true,2026-02-05 11:44:35.324692+00,,,false,,kuadriseps kaslarını hedefleyen pliometrik egzersiz,kuadriseps,"{""İç ayağınız kutunun üzerinde, kenarına yakın olacak şekilde kutunun yan tarafında durun."" ""Üstteki bacağınızla iterek kollarınızı yukarı doğru sallayarak mümkün olduğunca yükseğe zıplayın. Karşıdaki dizinizi yukarı doğru itmeye çalışın."" ""İç bacağınızı darbeyi azaltmak için kullanarak başladığınız pozisyona inin.""}",{}
67495e65-24e1-480d-a4f6-793d44c1ceb0,Leverage High Row,strength exercise targeting middle back,back,middle back,"[""lats""]",machine,beginner,"[""Load an appropriate weight onto the pins and adjust the seat height so that you can just reach the handles above you. Adjust the knee pad to help keep you down. Grasp the handles with a pronated grip. This will be your starting position."",""Pull the handles towards your torso, retracting your shoulder blades as you flex the elbow."",""Pause at the bottom of the motion, and then slowly return the handles to the starting position."",""For multiple repetitions, avoid completely returning the weight to the stops to keep tension on the muscles being worked.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_High_Row/0.jpg,6,true,2026-02-05 11:44:35.066242+00,,,false,,Orta sırt bölgesini hedefleyen güçlendirme egzersizi,orta arka,"{""Pimlere uygun bir ağırlık yükleyin ve koltuk yüksekliğini, üzerinizdeki tutamaklara tam olarak ulaşabileceğiniz şekilde ayarlayın. Diz desteğini, aşağıda kalmanıza yardımcı olacak şekilde ayarlayın. Tutamaçları avuç içleriniz aşağıya bakacak şekilde kavrayın. Bu sizin başlangıç ​​pozisyonunuz olacak.""Dirseğinizi bükerek kürek kemiklerinizi geriye doğru çekerek tutamaçları gövdenize doğru çekin.""Hareketin en alt noktasında duraklayın ve ardından tutamaçları yavaşça başlangıç ​​pozisyonuna geri getirin.""Birden fazla tekrar yaparken, çalıştırılan kaslarda gerilimi korumak için ağırlığı tamamen en üst noktaya geri getirmekten kaçının.""}",{}
682a62a4-6bc5-483e-921c-59f5b5a34764,Recumbent Bike,cardio exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings""]",machine,beginner,"[""To begin, seat yourself on the bike and adjust the seat to your height."",""Select the desired option from the menu. You may have to start pedaling to turn it on. You can use the manual setting, or you can select a program to use. Typically, you can enter your age and weight to estimate the amount of calories burned during exercise. The level of resistance can be changed throughout the workout. The handles can be used to monitor your heart rate to help you stay at an appropriate intensity."",""Recumbent bikes offer convenience, cardiovascular benefits, and have less impact than other activities. A 150 lb person will burn about 230 calories cycling at a moderate rate for 30 minutes, compared to 450 calories or more running.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Recumbent_Bike/0.jpg,10,true,2026-02-05 11:44:35.193857+00,,,false,,Uyluk kaslarını hedefleyen kardiyo egzersizi,kuadriseps,"{""Başlamak için bisiklete oturun ve koltuğu boyunuza göre ayarlayın."" Menüden istediğiniz seçeneği belirleyin. Çalıştırmak için pedal çevirmeye başlamanız gerekebilir. Manuel ayarı kullanabilir veya kullanmak için bir program seçebilirsiniz. Genellikle, egzersiz sırasında yakılan kalori miktarını tahmin etmek için yaşınızı ve kilonuzu girebilirsiniz. Direnç seviyesi egzersiz boyunca değiştirilebilir. Uygun yoğunlukta kalmanıza yardımcı olmak için kalp atış hızınızı izlemek için kolları kullanabilirsiniz."" Yatay bisikletler kolaylık, kardiyovasküler faydalar sunar ve diğer aktivitelere göre daha az darbe etkisi yaratır. 68 kg ağırlığındaki bir kişi, 30 dakika boyunca orta hızda bisiklet sürerek yaklaşık 230 kalori yakarken, koşarak 450 kalori veya daha fazla yakabilir.""}",{}
68683c99-99c5-4063-b5b8-58dfcc20069d,Clean from Blocks,olympic weightlifting exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings"",""shoulders"",""traps""]",barbell,intermediate,"[""With a barbell on boxes or stands of the desired height, take an overhand or hook grip just outside the legs. Lower your hips with the weight focused on the heels, back straight, head facing forward, chest up, with your shoulders just in front of the bar. This will be your starting position."",""Begin the first pull by driving through the heels, extending your knees. Your back angle should stay the same, and your arms should remain straight with the elbows pointed out."",""As full extension is achieved, transition into the receiving position by aggressively shrugging and flexing the arms with the elbows up and out. Aggressively pull yourself down, rotating your elbows under the bar as you do so. Receive the bar in a front squat position, the depth of which is dependent upon the height of the bar at the end of the third pull. The bar should be racked onto the protracted shoulders, lightly touching the throat with the hands relaxed. Continue to descend to the bottom squat position, which will help in the recovery."",""Immediately recover by driving through the heels, keeping the torso upright and elbows up. Continue until you have risen to a standing position. Return the weight to the boxes for the next rep.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Clean_from_Blocks/0.jpg,8,true,2026-02-05 11:44:34.623668+00,,,false,,"Olimpik halter egzersizi, uyluk kaslarını hedef alıyor.",kuadriseps,"{""[\""İstenilen yükseklikteki kutular veya sehpalara yerleştirilmiş bir halterle, bacaklarınızın hemen dışından üstten veya kanca tutuşu alın. Ağırlığı topuklarınıza vererek kalçalarınızı aşağı indirin, sırtınız düz, başınız öne dönük, göğsünüz yukarıda, omuzlarınız barın hemen önünde olsun. Bu sizin başlangıç ​​pozisyonunuz olacak.\"" \""İlk çekişe topuklarınızdan güç alarak, dizlerinizi uzatarak başlayın. Sırt açınız aynı kalmalı ve kollarınız dirsekleriniz dışarı doğru bakacak şekilde düz kalmalıdır.\"" \""Tam uzatma sağlandığında, dirsekleriniz yukarı ve dışarı doğru olacak şekilde kollarınızı agresif bir şekilde yukarı kaldırıp bükerek alma pozisyonuna geçin. Dirseklerinizi barın altına doğru döndürerek kendinizi agresif bir şekilde aşağı çekin. Barı ön çömelme pozisyonunda alın, derinliği üçüncü çekişin sonunda barın yüksekliğine bağlıdır. Bar, öne doğru uzatılmış omuzlara yerleştirilmeli, elleriniz gevşek bir şekilde boğazınıza hafifçe değmelidir. Toparlanmaya yardımcı olacak şekilde en alt çömelme pozisyonuna inmeye devam edin.\"" \""Hemen topuklarınızdan güç alarak toparlanın, Gövdenizi dik tutun ve dirseklerinizi yukarı kaldırın. Ayakta durma pozisyonuna gelene kadar devam edin. Bir sonraki tekrar için ağırlığı kutulara geri koyun.""}",{}
68722b4c-1af3-44ce-9ce0-0c460d12dd08,Keg Load,strongman exercise targeting lower back,back,lower back,"[""abdominals"",""biceps"",""calves"",""forearms"",""glutes"",""hamstrings"",""middle back"",""quadriceps"",""shoulders"",""traps""]",other,intermediate,"[""To load kegs, place the desired number a distance from the loading platform, typically 30-50 feet."",""Begin by grabbing the close handle of the first keg, tilting it onto its side to grab the opposite edge of the bottom of the keg. Lift the keg up to your chest."",""The higher you can place the keg, the faster you should be able to move to the platform. Shouldering is usually not allowed. Be sure to keep a firm hold on the keg. Move as quickly as possible to the platform, and load it, extending through your hips, knees, and ankles to get it as high as possible."",""Return to the starting position to retrieve the next keg, and repeat until the event is completed.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Keg_Load/0.jpg,15,true,2026-02-05 11:44:34.93713+00,,,false,,Bel bölgesini hedefleyen güçlü adam egzersizi,bel,"{""Fıçıları yüklemek için, istenen sayıda fıçıyı yükleme platformundan belirli bir mesafeye, genellikle 9-15 metre uzağa yerleştirin."" ""İlk fıçının yakın sapından tutarak başlayın, fıçının alt kenarının karşı tarafını kavramak için fıçının yan tarafına doğru eğin. Fıçıyı göğsünüze kadar kaldırın."" ""Fıçıyı ne kadar yükseğe koyarsanız, platforma o kadar hızlı hareket edebilirsiniz. Omuzda taşımak genellikle yasaklanmıştır. Fıçıyı sıkıca tuttuğunuzdan emin olun. Mümkün olduğunca hızlı bir şekilde platforma gidin ve fıçıyı yükleyin, kalçalarınızı, dizlerinizi ve ayak bileklerinizi kullanarak mümkün olduğunca yükseğe kaldırın."" ""Bir sonraki fıçıyı almak için başlangıç ​​pozisyonuna dönün ve etkinlik tamamlanana kadar tekrarlayın.""}",{}
68c81498-72db-4233-8755-54445cdc4569,Deadlift,Compound movement for back and full body,back,Erector Spinae,,Barbell,advanced,"[""Stand with feet hip-width apart"",""Grip bar in front of legs"",""Lift by hinging at hips"",""Squeeze at the top""]","[""Keep back straight"",""Keep bar close to body""]",,,12,true,2026-02-15 16:37:40.095352+00,,,false,,Sırt ve tüm vücut için bileşik hareketler,Erector Spinae,"{""Ayaklarınızı kalça genişliğinde açarak durun"",""Barı bacaklarınızın önüne yerleştirin"",""Kalçalarınızdan bükülerek kaldırın"",""En üst noktada kaslarınızı sıkın""}","{""Sırtınızı dik tutun"",""Barı vücudunuza yakın tutun""}"
68ea9941-007c-4e69-b39f-b29f26446560,Reverse Hyperextension,strength exercise targeting hamstrings,legs,hamstrings,"[""calves"",""glutes""]",machine,intermediate,"[""Place your feet between the pads after loading an appropriate weight. Lay on the top pad, allowing your hips to hang off the back, while grasping the handles to hold your position."",""To begin the movement, flex the hips, pulling the legs forward."",""Reverse the motion by extending the hips, kicking the leg back. It is very important not to over-extend the hip on this movement, stopping short of your full range of motion."",""Return by again flexing the hip, pulling the carriage forward as far as you can."",""Repeat for the desired number of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Hyperextension/0.jpg,6,true,2026-02-05 11:44:35.193857+00,,,false,,Diz arkası kaslarını hedefleyen güçlendirme egzersizi,hamstringler,"{""Uygun bir ağırlık yükledikten sonra ayaklarınızı pedlerin arasına yerleştirin. Kalçalarınız arkadan sarkacak şekilde üst pedin üzerine uzanın ve pozisyonunuzu korumak için kolları kavrayın.""Harekete başlamak için kalçalarınızı bükün ve bacaklarınızı öne doğru çekin.""Kalçalarınızı uzatarak ve bacağınızı geriye doğru tekmeleyerek hareketi tersine çevirin. Bu harekette kalçayı aşırı uzatmamak, tam hareket aralığınıza ulaşmadan durmak çok önemlidir.""Kalçalarınızı tekrar bükerek ve taşıyıcıyı olabildiğince öne çekerek geri dönün.""İstenen tekrar sayısına ulaşana kadar tekrarlayın.}",{}
69595e5d-2c28-42ca-bd27-a8dc75cd1260,Standing Long Jump,plyometrics exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings""]",body only,beginner,"[""This drill is best done in sand or other soft landing surface. Ensure that you are able to measure distance. Stand in a partial squat stance with feet shoulder width apart."",""Utilizing a big arm swing and a countermovement of the legs, jump forward as far as you can."",""Attempt to land with your feet out in front you, reaching as far as possible with your legs."",""Measure the distance from your landing point to the starting point and track results.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Long_Jump/0.jpg,12,true,2026-02-05 11:44:35.460748+00,,,false,,kuadriseps kaslarını hedefleyen pliometrik egzersiz,kuadriseps,"{""Bu egzersiz kumda veya diğer yumuşak iniş yüzeylerinde en iyi sonucu verir. Mesafeyi ölçebildiğinizden emin olun. Ayaklarınız omuz genişliğinde açık olacak şekilde kısmi çömelme pozisyonunda durun.""Büyük bir kol sallama hareketi ve bacaklarınızın karşı hareketini kullanarak, olabildiğince ileriye zıplayın.""Ayaklarınız önünüzde olacak şekilde yere inmeye çalışın ve bacaklarınızı olabildiğince uzatın.""İniş noktanızdan başlangıç ​​noktasına olan mesafeyi ölçün ve sonuçları kaydedin.""}",{}
69f2dd02-ed5f-4757-aacb-6c059b24471d,Battling Ropes,strength exercise targeting shoulders,shoulders,shoulders,"[""chest"",""forearms""]",other,beginner,"[""For this exercise you will need a heavy rope anchored at its center 15-20 feet away. Standing in front of the rope, take an end in each hand with your arms extended at your side. This will be your starting position."",""Initiate the movement by rapidly raising one arm to shoulder level as quickly as you can."",""As you let that arm drop to the starting position, raise the opposite side."",""Continue alternating your left and right arms, whipping the ropes up and down as fast as you can.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Battling_Ropes/0.jpg,6,true,2026-02-05 11:44:34.318475+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,"{""Bu egzersiz için, ortasından 4,5-6 metre uzağa sabitlenmiş kalın bir ipe ihtiyacınız olacak. İpin önünde durarak, kollarınızı yanlara doğru uzatarak her iki ucunu da elinize alın. Bu sizin başlangıç ​​pozisyonunuz olacak.""Harekete, bir kolunuzu olabildiğince hızlı bir şekilde omuz hizasına kaldırarak başlayın.""Kolunuzu başlangıç ​​pozisyonuna indirirken, karşı tarafı kaldırın.""Sol ve sağ kollarınızı sırayla hareket ettirerek, ipleri olabildiğince hızlı bir şekilde yukarı ve aşağı sallamaya devam edin.""}",{}
6a5aaec6-adb4-4788-89b8-084bedde20aa,Jerk Balance,olympic weightlifting exercise targeting shoulders,shoulders,shoulders,"[""glutes"",""hamstrings"",""quadriceps"",""triceps""]",barbell,intermediate,"[""This drill helps you learn to drive yourself low enough during the jerk and corrects those who move backward during the movement. Begin with the bar racked in the jerk position, with the shoulders forward, torso upright, and the feet split slightly apart."",""Initiate the movement as you would a normal jerk, dipping at the knees while keeping your torso vertical, and driving back up forcefully, using momentum and not your arms to elevate the weight."",""Keep the rear foot in place, using it to drive your body forward into a full split as you jerk the weight. Recover by standing up with the weight overhead.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Jerk_Balance/0.jpg,8,true,2026-02-05 11:44:34.93713+00,,,false,,Omuzları hedefleyen olimpik halter egzersizi,omuzlar,"{""Bu egzersiz, silkme sırasında kendinizi yeterince aşağıya doğru itmeyi öğrenmenize yardımcı olur ve hareket sırasında geriye doğru hareket edenleri düzeltir. Barı silkme pozisyonunda, omuzlar önde, gövde dik ve ayaklar hafifçe açık olacak şekilde yerleştirin.""Harekete normal bir silkme gibi başlayın, gövdenizi dikey tutarken dizlerinizi bükün ve ağırlığı kaldırmak için kollarınızı değil, momentumu kullanarak güçlü bir şekilde yukarı doğru itin.""Arka ayağınızı yerinde tutun ve ağırlığı silkerken vücudunuzu öne doğru iterek tam bir bacak açma pozisyonuna getirin. Ağırlığı başınızın üzerinde tutarak ayağa kalkarak toparlanın.""}",{}
6a796868-1ba6-40e1-900e-7539a646fcfc,Iron Cross,strength exercise targeting shoulders,shoulders,shoulders,"[""chest"",""glutes"",""hamstrings"",""lower back"",""quadriceps"",""traps""]",dumbbell,intermediate,[],[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Iron_Cross/0.jpg,6,true,2026-02-05 11:44:34.93713+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,{},{}
6ae595c4-e730-4540-8147-e1e4cd8b60c8,Cable Shoulder Press,strength exercise targeting shoulders,shoulders,shoulders,"[""triceps""]",cable,beginner,"[""Move the cables to the bottom of the towers and select an appropriate weight."",""Stand directly in between the uprights. Grasp the cables and hold them at shoulder height, palms facing forward. This will be your starting position."",""Keeping your head and chest up, extend through the elbow to press the handles directly over head."",""After pausing at the top, return to the starting position and repeat.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Cable_Shoulder_Press/0.jpg,6,true,2026-02-05 11:44:34.623668+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,"{""Kabloları kulelerin dibine doğru hareket ettirin ve uygun bir ağırlık seçin."" ""Direklerin tam ortasına durun. Kabloları kavrayın ve avuç içleriniz öne bakacak şekilde omuz hizasında tutun. Bu sizin başlangıç ​​pozisyonunuz olacak."" ""Başınızı ve göğsünüzü yukarıda tutarak, dirseklerinizi uzatarak kolları doğrudan başınızın üzerine doğru itin."" ""En üstte kısa bir süre durduktan sonra, başlangıç ​​pozisyonuna dönün ve tekrarlayın.""}",{}
6c4dc49f-9320-46b9-b7e2-77fd8c39fe27,Standing Barbell Press Behind Neck,strength exercise targeting shoulders,shoulders,shoulders,"[""triceps""]",barbell,intermediate,"[""This exercise is best performed inside a squat rack for easier pick up of the bar. To begin, first set the bar on a rack that best matches your height. Once the correct height is chosen and the bar is loaded, step under the bar and place the back of your shoulders (slightly below the neck) across it."",""Hold on to the bar using both arms at each side and lift it off the rack by first pushing with your legs and at the same time straightening your torso."",""Step away from the rack and position your legs using a shoulder width medium stance with the toes slightly pointed out. Your back should be kept straight while performing this exercise. This will be your starting position."",""Elevate the barbell overhead by fully extending your arms while breathing out."",""Hold the contraction for a second and lower the barbell back down to the starting position by inhaling."",""Repeat for the recommended amount of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Barbell_Press_Behind_Neck/0.jpg,6,true,2026-02-05 11:44:35.460748+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,"{""Bu egzersiz, barı daha kolay kaldırmak için squat sehpası içinde yapılmalıdır. Başlamak için, önce barı boyunuza en uygun sehpaya yerleştirin. Doğru yükseklik seçildikten ve bar yüklendikten sonra, barın altına girin ve omuzlarınızın arkasını (boynunuzun biraz altında) barın üzerine yerleştirin.""Her iki kolunuzla barı tutun ve önce bacaklarınızla iterek ve aynı anda gövdenizi düzleştirerek barı sehpadan kaldırın.""Sehpadan uzaklaşın ve ayak parmaklarınız hafifçe dışa dönük olacak şekilde omuz genişliğinde orta bir duruş pozisyonu alın. Bu egzersizi yaparken sırtınız düz olmalıdır. Bu sizin başlangıç ​​pozisyonunuz olacaktır.""Nefes verirken kollarınızı tamamen uzatarak halter çubuğunu başınızın üzerine kaldırın.""Kasılmayı bir saniye tutun ve nefes alarak halter çubuğunu başlangıç ​​pozisyonuna indirin.""Önerilen tekrar sayısı kadar tekrarlayın.""}",{}
6c689496-a0f6-49cb-9663-c9f9d98e6245,One-Arm Kettlebell Snatch,strength exercise targeting shoulders,shoulders,shoulders,"[""calves"",""glutes"",""hamstrings"",""lower back"",""traps"",""triceps""]",kettlebells,advanced,"[""Place a kettlebell between your feet. Bend your knees and push your butt back to get in the proper starting position."",""Look straight ahead and swing the kettlebell back between your legs."",""Immediately reverse the direction and drive through with your hips and knees, accelerating the kettlebell upward. As the kettlebell rises to your shoulder rotate your hand and punch straight up, using momentum to receive the weight locked out overhead.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Snatch/0.jpg,6,true,2026-02-05 11:44:35.066242+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,"{""Kettlebell'i ayaklarınızın arasına yerleştirin. Dizlerinizi bükün ve kalçalarınızı geriye doğru iterek doğru başlangıç ​​pozisyonuna geçin."" ""Doğrudan ileriye bakın ve kettlebell'i bacaklarınızın arasından geriye doğru sallayın."" ""Hemen yönü tersine çevirin ve kalçalarınız ve dizlerinizle iterek kettlebell'i yukarı doğru hızlandırın. Kettlebell omzunuza yükselirken elinizi döndürün ve momentumu kullanarak ağırlığı başınızın üzerinde kilitli bir şekilde yukarı doğru yumruk atın.""}",{}
6c6c0d93-5ca6-4aef-8f56-2df8a25e4c4d,Dancer's Stretch,stretching exercise targeting lower back,back,lower back,"[""abductors"",""glutes""]",bodyweight,beginner,"[""Sit up on the floor."",""Cross your right leg over your left, keeping the knee bent. Your left leg is straight and down on the floor."",""Place your left arm on your right leg and your right hand on the floor."",""Rotate your upper body to the right, and hold for 10-20 seconds. Switch sides.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Dancers_Stretch/0.jpg,5,true,2026-02-05 11:44:34.623668+00,,,false,,Bel bölgesini hedefleyen germe egzersizi,bel,"{""Yere oturun."" Sağ bacağınızı sol bacağınızın üzerinden geçirin, dizinizi bükük tutun. Sol bacağınız düz ve yerde olsun."" Sol kolunuzu sağ bacağınızın üzerine, sağ elinizi de yere koyun."" Üst vücudunuzu sağa doğru döndürün ve 10-20 saniye bu pozisyonda kalın. Diğer tarafa geçin.""}",{}
6caffe6e-b94c-4a75-80fc-509db32417de,Seated Overhead Stretch,stretching exercise targeting abdominals,core,abdominals,[],bodyweight,beginner,"[""Sit up straight on an exercise mat."",""Touch the soles of your feet together with your feet six to eight inches in front of your hips."",""Place one hand on the floor beside you and your other hand behind your head."",""Lift your elbow to the ceiling as you incline your torso to the other side. Hold for 10 to 20 seconds, then switch sides.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Overhead_Stretch/0.jpg,5,true,2026-02-05 11:44:35.324692+00,,,false,,Karın kaslarını hedefleyen germe egzersizi,karın kasları,"{""Egzersiz matının üzerinde dik oturun."" ""Ayak tabanlarınızı kalçalarınızın 15-20 cm önünde birbirine değdirin."" ""Bir elinizi yanınıza yere, diğer elinizi de başınızın arkasına koyun."" ""Dirseğinizi tavana doğru kaldırırken gövdenizi diğer tarafa doğru eğin. 10-20 saniye bekleyin, sonra diğer tarafa geçin.""}",{}
6d6508e5-1701-4f4b-af35-c00f655f7bb3,Finger Curls,strength exercise targeting forearms,arms,forearms,[],barbell,beginner,"[""Hold a barbell with both hands and your palms facing up; hands spaced about shoulder width."",""Place your feet flat on the floor, at a distance that is slightly wider than shoulder width apart. This will be your starting position."",""Lower the bar as far as possible by extending the fingers. Allowing the bar to roll down the hands, catch the bar with the final joint in the fingers."",""Now curl bar up as high as possible by closing your hands while exhaling. Hold the contraction at the top.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Finger_Curls/0.jpg,6,true,2026-02-05 11:44:34.799734+00,,,false,,önkol kaslarını hedefleyen kuvvet egzersizi,önkollar,"{""Bir halter çubuğunu iki elinizle, avuç içleriniz yukarı bakacak şekilde, omuz genişliğinde aralıklarla tutun."" ""Ayaklarınızı yere düz bir şekilde, omuz genişliğinden biraz daha geniş bir mesafede yerleştirin. Bu başlangıç ​​pozisyonunuz olacak."" ""Parmaklarınızı uzatarak halter çubuğunu olabildiğince aşağı indirin. Çubuğun ellerinizden aşağı yuvarlanmasına izin vererek, parmaklarınızın son eklemiyle çubuğu yakalayın."" ""Şimdi nefes verirken ellerinizi kapatarak halter çubuğunu olabildiğince yukarı kaldırın. En üst noktada kasılmayı koruyun.""}",{}
6d9d91d7-5be7-40f4-add5-86daf66e37cf,Pull Through,strength exercise targeting glutes,legs,glutes,"[""hamstrings"",""lower back""]",cable,beginner,"[""Begin standing a few feet in front of a low pulley with a rope or handle attached. Face away from the machine, straddling the cable, with your feet set wide apart."",""Begin the movement by reaching through your legs as far as possible, bending at the hips. Keep your knees slightly bent. Keeping your arms straight, extend through the hip to stand straight up. Avoid pulling upward through the shoulders; all of the motion should originate through the hips.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pull_Through/0.jpg,6,true,2026-02-05 11:44:35.193857+00,,,false,,Kalça kaslarını hedefleyen güçlendirme egzersizi,kalçalar,"{""Alçak bir makaranın birkaç adım önünde, ip veya tutamağa bağlı olarak ayakta durun. Makineden uzağa dönün, ayaklarınızı genişçe açarak kablonun üzerine oturun. Harekete, kalçalarınızdan bükülerek bacaklarınızı olabildiğince uzatarak başlayın. Dizlerinizi hafifçe bükük tutun. Kollarınızı düz tutarak, kalçalarınızdan uzanarak dik durun. Omuzlarınızdan yukarı doğru çekmekten kaçının; tüm hareket kalçalardan kaynaklanmalıdır.""}",{}
